smp_names,X_tsne001of002,X_tsne002of002,X_draw_graph_fr001of002,X_draw_graph_fr002of002,louvain_groups,X_diffmap001of009,X_diffmap002of009,X_diffmap003of009,X_diffmap004of009,X_diffmap005of009,X_diffmap006of009,X_diffmap007of009,X_diffmap008of009,X_diffmap009of009,X_diffmap0,aga_pseudotime,aga_groups
1054,10.948542630373774,-9.166670144685222,510.130827627003,-827.5957551720303,1,-0.016306810081005096,-0.031529512256383896,3.0315181476225916e-08,-3.989873764709273e-09,-1.4013346927299608e-08,-9.488000607404956e-09,1.1367767172032472e-08,-4.693989197335213e-09,4.2039846603891817e-10,-0.04436607286334038,0.4437026381492615,7
1055,3.6740318825166027,27.507215768512232,-815.095551909023,308.4406128066372,0,0.047548145055770874,0.00687220087274909,-3.270232440399923e-08,-1.1791839504837753e-08,3.2636727098633855e-08,8.533728390602846e-09,-1.2680294148026405e-08,8.559472242097854e-09,-4.178924317699284e-09,-0.022360235452651978,0.44370201230049133,12
1056,7.381805280792132,-2.0200632879737763,559.1595562425277,-772.2412484105648,2,-0.016308259218931198,-0.03153233230113983,-2.3957558159537484e-09,3.464207587455803e-09,-1.8106380395011e-08,5.628343124897128e-09,4.257118657591263e-09,-4.288886579217888e-09,4.274575693408167e-10,-0.04437004029750824,0.44370236992836,8
1057,13.9621655278646,-3.4645289038268805,510.12219776518975,-816.2367715717194,1,-0.01643657498061657,-0.031780436635017395,9.758284180705346e-10,1.0500389002743304e-08,-8.653059602181656e-09,4.748872406423743e-09,-1.2543147631660645e-09,3.587938390836598e-09,-3.6750680276753656e-10,-0.0447191558778286,0.44370245933532715,7
1058,4.78703455186423,16.762422737957962,-706.934357269663,329.52855541583864,0,0.04941811412572861,0.007142468821257353,-2.5490388466664626e-08,-4.9345665331657074e-08,-1.1137666788840761e-08,-1.3618807193083171e-09,-8.461385370139851e-09,-1.3652723396262445e-08,-1.465137700051855e-08,-0.023239606991410255,0.4437021315097809,12
1059,3.932390410301595,-7.534342012894954,594.7304520537243,-848.670606961159,1,-0.016342993825674057,-0.03159947320818901,2.702433476997612e-08,2.3145382499478728e-08,2.0331714978283344e-08,2.2249408981878105e-09,6.5824310446771506e-09,1.3688558730962086e-08,9.28051235860039e-09,-0.04446452111005783,0.44370266795158386,7
1060,6.117393289980748,-5.570899593981911,555.2294334790467,-786.0862159285779,1,-0.01587710902094841,-0.03069867566227913,2.22961347162709e-08,4.394659081086161e-10,-6.717814304835201e-09,-6.000540064832194e-09,8.505771198485945e-09,-7.778235833200142e-09,1.2476776278802504e-09,-0.04319697991013527,0.4437025785446167,7
1061,6.933478939097816,-0.02444035138069863,569.9936338816324,-736.9766875480849,2,-0.01577541045844555,-0.03050202876329422,1.0453232945906166e-08,-9.043083615267733e-09,-1.552659689707525e-08,-1.2714840735839061e-08,1.78395858085878e-08,-1.796767712392011e-08,1.65249458561334e-09,-0.042920272797346115,0.44370242953300476,8
1062,4.579829008033399,-0.7612845980336256,611.19716228282,-793.7625582636289,2,-0.016087504103779793,-0.03110548108816147,1.4023704864030151e-08,4.7517203505265115e-09,-3.1555622559409358e-09,-5.358857246839932e-10,6.7564003281006535e-09,1.4801214698323406e-09,8.75830463709093e-10,-0.043769411742687225,0.4437025189399719,8
1063,15.491001283039088,-3.331174608205876,480.46109291451927,-761.8606698646402,2,-0.016513515263795853,-0.031929172575473785,8.044258592576625e-09,1.8425975412128537e-08,1.4882662213722142e-08,1.9894164093869904e-09,8.734335921189995e-09,1.0609756628809919e-08,1.1525990828431532e-08,-0.044928450137376785,0.4437025487422943,8
1064,-0.15933045717967387,22.195517501016486,-784.6242571250684,313.4909697543163,0,0.05021939426660538,0.007258279249072075,-2.0293803970616864e-08,-2.3404725268960647e-08,2.242515151351654e-08,-1.243306901876906e-09,-1.764161439155032e-08,5.0074540069999784e-09,-1.00642418843222e-08,-0.023616421967744827,0.44370222091674805,12
1065,10.452047662469518,-2.7966581662975405,539.7646043507809,-790.3297767310652,2,-0.016380829736590385,-0.03167262673377991,1.7622264536498733e-08,5.593776553070029e-09,-6.4876082284115455e-09,-4.8731259028045315e-09,1.3215367467012129e-08,-9.460190852905725e-09,9.473301254558919e-09,-0.04456745833158493,0.4437026083469391,8
1066,13.999298959417985,-7.467436795572654,504.03466959406273,-796.3845952696921,1,-0.016209978610277176,-0.031342290341854095,7.768834464627616e-09,-6.679474751081216e-09,-1.9298573405990282e-08,-5.5679594268553956e-09,1.0606572509175294e-08,-5.167993588628406e-09,-3.7178051748298913e-09,-0.04410262405872345,0.44370245933532715,7
1067,14.111674102454934,-9.211510377091304,485.03189997010105,-818.8693999040735,1,-0.016289057210087776,-0.031495194882154465,5.3617630335622835e-09,-1.5814894283039393e-08,-3.350231736476417e-08,-5.217255960587863e-09,1.1549883716099885e-08,-1.1774530683794637e-08,-4.404145492742373e-09,-0.04431777819991112,0.44370245933532715,7
1068,11.853744993627345,-3.8177666138611404,523.144415889159,-776.5603441023934,2,-0.01637895032763481,-0.03166899457573891,6.883198455653883e-09,-6.0500036092037135e-09,-1.903847390849478e-08,-7.101796040132058e-09,1.0969944952421429e-08,-1.275951078127946e-08,1.5043072343345898e-09,-0.04456234723329544,0.44370245933532715,8
1069,0.09752980097440826,16.053906265146576,-734.3624785205442,273.9650553868554,0,0.048560433089733124,0.007018504198640585,-4.678991061268789e-08,-1.5249121965155155e-09,3.6099642386488995e-08,8.585351984891076e-09,-3.6479200105077325e-08,1.4023215477720896e-08,-7.2872405887380864e-09,-0.022836264222860336,0.44370192289352417,12
1070,10.455480203507648,22.426190074238374,-746.8491174969632,300.9174371938789,0,0.04979478567838669,0.007196908816695213,-3.1758130347725455e-08,-1.0454598076137245e-08,2.5483434029638374e-08,5.197001051726602e-09,-3.0079100099555944e-08,5.58328761002258e-09,-1.1919170539442803e-08,-0.023416748270392418,0.4437020719051361,12
1071,7.8359105337732435,-1.203235216922037,553.3755957725552,-734.9771882853169,2,-0.015511296689510345,-0.029991373419761658,-3.8460332141276865e-10,-1.3698837619813276e-09,-1.6515306455744394e-08,2.8598798884615917e-09,1.1907703267866054e-08,-1.0138293760064698e-08,2.947575961087523e-09,-0.04220172017812729,0.4437023103237152,8
1072,11.77698622523446,-9.665063461130213,500.036312478846,-830.3847921754657,1,-0.01651632785797119,-0.03193461522459984,1.1798553245512267e-08,-1.0309448406076172e-08,-2.080363437073629e-08,-9.321396987616026e-09,1.5531686159420133e-08,-1.1468192617769546e-08,-1.3493209882753376e-09,-0.04493609815835953,0.4437025189399719,7
1073,-1.6191623002481748,16.98852701621654,-807.9727195098736,245.76290573930635,0,0.050338588654994965,0.0072755031287670135,-3.9128732254312126e-08,-8.341164203784501e-09,2.8314000033446973e-08,1.1457582660412413e-09,-4.002971110139697e-08,7.658668366161692e-09,-1.5558168087181912e-08,-0.023672470822930336,0.4437020421028137,12
1074,5.604957509017308,22.411312865704364,-767.2287538172936,325.94908998878446,0,0.050379373133182526,0.007281400263309479,-3.257437342085723e-08,-2.3934665804858923e-08,1.5758578442159887e-08,7.154537851050691e-09,-2.249809760712651e-08,7.333037732593084e-09,-8.95500740227817e-09,-0.023691657930612564,0.4437021017074585,12
1075,4.1892268092574145,-1.2538083677713765,628.731091641961,-788.0879694718194,2,-0.01600264571607113,-0.030941413715481758,1.1536292809921633e-08,1.1790679543821625e-08,1.2659110426582743e-09,2.7989972561925924e-09,2.329735071526784e-09,8.434966503045871e-09,-2.337298687926648e-10,-0.043538544327020645,0.44370248913764954,8
1076,1.9278672051294252,17.838165559605155,-696.2477625612278,262.35152991466157,3,0.051020555198192596,0.0073740724474191666,-1.9392967232079172e-08,-1.5370227757216526e-08,2.668899767854782e-08,2.1001057837199966e-10,-2.9710381710401634e-08,1.1070452110573115e-08,-6.640136884783487e-09,-0.02399318665266037,0.44370225071907043,11
1077,1.3755282670932363,26.22165702617117,-796.0979360067646,348.1265230270771,0,0.05031605809926987,0.007272250484675169,-3.5328856284877475e-08,-1.4928948743886394e-08,2.692310197005554e-08,-1.3987641045432042e-09,-2.7666692048455843e-08,1.5116334850517887e-08,-8.986658528442604e-09,-0.023661883547902107,0.4437021017074585,12
1078,0.3992785752746352,14.670361417523718,-741.1902728819063,225.24278290340294,0,0.0496174655854702,0.007171280216425657,-1.8832306381000308e-08,-1.776129820996175e-08,2.5491372568353654e-08,1.7347326908279115e-09,-2.8495222181845747e-08,8.227348580192029e-09,-1.946074057457281e-08,-0.023333359509706497,0.44370222091674805,12
1079,2.6016335680633857,-6.830573215086235,606.5746229239006,-811.2279498385356,1,-0.015779387205839157,-0.03050972707569599,1.9396090067402838e-08,4.677892517790383e-10,-5.493743238105253e-09,-1.0241920200826371e-08,1.2856704145747244e-08,-1.1185778525657497e-08,1.9490249414388927e-09,-0.04293110594153404,0.4437025189399719,7
1080,4.968771429346884,22.599214177994302,-728.3712197952519,337.9495923380389,3,0.05001532658934593,0.007228785194456577,-4.1922902482838253e-08,-2.18104485583126e-08,1.5701095534836895e-08,5.659688717685185e-09,-2.4012210886326102e-08,3.889009558832868e-09,-5.3836775038007545e-09,-0.0235204566270113,0.44370201230049133,11
1081,8.193146902172684,-7.386475809177479,587.6737251609027,-870.1048292309403,1,-0.01613394357264042,-0.031195277348160744,2.3001236471031916e-08,3.411884108572849e-08,3.006799786930969e-08,6.823833054170336e-09,1.555870765557188e-09,1.4691814875789078e-08,1.0530325056379297e-08,-0.04389575868844986,0.4437026083469391,7
1082,6.41568405361944,-7.080814324375727,534.0920937133461,-835.8472382311141,1,-0.015907807275652885,-0.030758049339056015,1.1061596971728704e-08,9.780472431941689e-09,-3.834481621112218e-10,3.1725183591291284e-10,-4.866742564502147e-09,3.0263347383652217e-09,-6.323680690201172e-09,-0.043280523270368576,0.44370248913764954,7
1083,-2.5892723991089923,19.266579560549438,-721.4804580673854,275.49694576191183,3,0.05159146338701248,0.007456583436578512,-3.158870143238346e-08,-4.5834976702963104e-08,-1.3407888133087908e-08,-5.0123025729931214e-09,-1.9275869789225908e-08,-7.44071293468096e-09,-1.9935511019752994e-08,-0.024261657148599625,0.44370219111442566,11
1084,-1.14657206831077,15.071968508239474,-740.8760725587972,240.92868593919172,0,0.04790728539228439,0.006924104411154985,-2.803610321677752e-08,-1.1639833097376595e-08,2.7186935369627463e-08,3.945665127957909e-09,-3.35909469129092e-08,5.951225290345974e-09,-1.618371214817671e-08,-0.02252911403775215,0.4437020421028137,12
1085,3.365483018774359,-2.819801268049753,601.0274341342554,-769.909274888928,2,-0.01575399376451969,-0.030460642650723457,1.4749230281552173e-08,1.8599155993115346e-08,8.022254860406974e-09,3.916194923903049e-09,3.271724446918256e-09,1.2245256364451507e-08,7.730658779792066e-09,-0.04286203160881996,0.44370248913764954,8
1086,-2.0936809476252605,15.088408674364066,-791.9206840420256,243.3451909112084,0,0.05063975602388382,0.007319031748920679,-2.4551789934434964e-08,-1.043929742650107e-08,3.350745458874371e-08,2.057764403318174e-09,-3.4710421203953956e-08,1.1737300020797647e-08,-1.9573926479665715e-08,-0.02381410449743271,0.44370219111442566,12
1087,14.848784859227154,-4.1469378985686385,502.59404996924667,-786.0150631230691,1,-0.016248371452093124,-0.03141650930047035,-5.155582627480726e-09,1.9918033444810135e-08,1.5990618607020224e-08,1.1952050460450891e-09,9.385077603951686e-09,2.098025086993971e-09,1.129047078052281e-08,-0.04420706629753113,0.44370236992836,7
1088,7.316054473348589,-5.9552410389409625,514.4845108866092,-853.3605483387337,1,-0.015791185200214386,-0.03053257241845131,-1.977949803944057e-09,-5.388554047414118e-10,-2.3110183988706012e-08,5.5364193229934244e-09,-3.631509537527222e-09,-1.591941578560352e-09,-8.809323048808437e-09,-0.04296324774622917,0.4437022805213928,7
1089,1.5700712246413082,21.25812551932251,-722.2567077512745,314.70600042735856,0,0.04975106194615364,0.007190590724349022,-2.2213948014382368e-08,-4.0842721205081034e-08,-2.288148975848614e-10,-6.205231883882334e-09,-1.4969218753435598e-08,-7.166612192577304e-09,-1.1551046341651272e-08,-0.023396175354719162,0.44370219111442566,12
1090,6.340128117914041,1.4935967156391803,600.5044472518598,-742.9219750769844,2,-0.016008397564291954,-0.03095252811908722,7.70062069666011e-10,-1.3094004991387465e-08,-3.238886492340498e-08,-8.271375584456564e-09,1.2604269628013753e-08,-1.4708142259678425e-08,-2.453826253301372e-09,-0.04355418682098389,0.44370236992836,8
1091,-2.9554118325210488,21.370500589122138,-819.2751159771539,287.56681724307236,0,0.051648691296577454,0.007464851718395948,-3.216693755803135e-08,-1.5590527979725266e-08,1.741790534026677e-08,1.4655553437492586e-09,-4.0620612651309784e-08,1.0388365723201787e-08,-1.8058059936265636e-08,-0.024288563057780266,0.4437021315097809,12
1092,1.9498888722645715,25.837192339035912,-804.8427312199294,305.15214671714887,0,0.05008123442530632,0.007238308433443308,-3.072067755738317e-08,-1.6943076275310887e-08,2.047789671166811e-08,1.7683576825078262e-10,-3.245732216328179e-08,9.535075840005902e-09,-1.587378584133603e-08,-0.0235514547675848,0.4437021315097809,12
1093,10.593694129920866,-4.4569321803895185,545.6719839259575,-730.8720694865915,2,-0.015684746205806732,-0.030326738953590393,1.4467631537229408e-08,6.388021667191879e-09,-2.4128310460724833e-09,-1.3741866311534068e-08,1.2737677579366391e-08,-1.007072913949969e-08,5.846340300763586e-09,-0.042673613876104355,0.44370245933532715,8
1094,-2.274240949629502,15.664859457777265,-810.6719388381428,288.8796305712911,0,0.050452060997486115,0.007291903719305992,-4.1574256925969166e-08,-6.5522236525339395e-09,3.541891757663507e-08,9.508466902730106e-09,-3.401286363668987e-08,1.5408252451720728e-08,-1.480112743479367e-08,-0.02372584119439125,0.4437020421028137,12
1095,2.836970603021799,-8.843837133706193,592.921000082855,-854.9885550398029,1,-0.0159149207174778,-0.030771790072321892,1.5313844414777122e-08,3.0615925794563736e-08,2.7097929233832474e-08,9.14482889413648e-09,-5.163938721075567e-10,1.4511914336878817e-08,6.298915167235464e-09,-0.04329986125230789,0.4437025189399719,7
1096,3.7660607666457535,21.17947462527196,-752.163786215132,292.6924824700089,0,0.04919101297855377,0.007109645754098892,-1.7615329639397714e-08,-2.7276295000433493e-08,1.7719200329224805e-08,-4.67687844007969e-09,-1.4463557462818244e-08,-4.1531558747642805e-10,-4.009220511136391e-09,-0.0231328122317791,0.44370219111442566,12
1097,14.429867106934687,-8.801883370819558,470.81278927685247,-821.0855583104113,1,-0.01604021154344082,-0.03101404197514057,9.749161478112e-09,-1.7583700051559958e-09,-1.1869871308078928e-08,-3.855280095166336e-09,9.726776717400298e-09,-2.9440117010892664e-09,2.675527022155677e-10,-0.043640729039907455,0.44370248913764954,7
1098,7.89726986934808,-7.471369044076744,607.8603995091835,-828.369360786626,1,-0.016425330191850662,-0.03175868093967438,1.843509167542834e-08,1.96418596942749e-08,9.860334770905865e-09,-6.501207572284784e-09,3.848890095525803e-09,1.6605391506274714e-09,8.156981756712867e-09,-0.044688548892736435,0.4437026083469391,7
1099,6.962836085256909,-8.717815426994346,604.1721362233578,-819.393492951824,1,-0.015695830807089806,-0.030348176136612892,1.3385157870970943e-08,4.5422479111323355e-09,-3.354893252094371e-09,-6.3990936993718606e-09,9.006202006389685e-09,-1.0740849099022398e-08,1.728220788699275e-09,-0.0427037850022316,0.44370248913764954,7
1100,0.3022839933896237,20.56997491605544,-689.1543165445933,321.6719149943917,3,0.04955124109983444,0.007161712273955345,-7.488496933660826e-09,-3.636914414073544e-08,2.9046549610001193e-09,-1.0026162122755977e-08,-1.3411359134352097e-08,-9.24378706912421e-09,-3.997443265291167e-09,-0.023302212357521057,0.4437022805213928,11
1101,8.711796580360303,26.264752591367596,-745.404714818559,352.99994790389474,3,0.04854021966457367,0.007015587296336889,-1.6895238985625838e-08,-2.464429726956041e-08,1.7794873130583255e-08,-2.6745885506329614e-09,-1.340720068299106e-08,-2.635990037358482e-10,-1.1488723306030124e-09,-0.022826768457889557,0.44370216131210327,11
1102,10.448282269131287,-3.8254438047893453,524.1799499321073,-707.1561411682204,2,-0.016012918204069138,-0.030961262062191963,4.66390703834918e-09,3.75951092479454e-09,-5.078465648011843e-09,-1.0191972599216115e-08,1.2163761553551922e-08,-1.2369039126269854e-08,4.931450803269399e-09,-0.043566472828388214,0.44370242953300476,8
1103,4.074385064824888,22.49845248459764,-719.0941710825367,346.7989956558021,3,0.05082381144165993,0.007345636375248432,-2.6818888443358446e-08,-3.5877263826478156e-08,8.849942445543491e-10,-1.8193574424785197e-09,-2.2785917153100854e-08,1.3229056738950362e-09,-6.90710955097984e-09,-0.023900654166936874,0.44370219111442566,11
1104,12.849081123875491,-11.04460544099257,489.23472077006113,-829.3734971707503,1,-0.016245314851403236,-0.03141062334179878,-1.8908803689487996e-10,-1.551037165370417e-08,-3.3494121254307174e-08,-8.858814126710968e-09,4.798855979259997e-09,-1.0218163204456232e-08,-1.0231413938299738e-08,-0.04419877752661705,0.4437023997306824,7
1105,10.56665747047875,-8.004187833153969,538.8618077048627,-864.8067275344912,1,-0.016116159036755562,-0.0311608724296093,2.2220078221835138e-08,1.6917551803885544e-08,1.4663180891716365e-08,-8.05159139360967e-09,1.1317892401052632e-08,2.6825770493843493e-09,1.0188172083758218e-08,-0.043847352266311646,0.4437026083469391,7
1106,6.939651353256073,-8.078467933941578,570.3837909207621,-846.2368399421363,1,-0.016209913417696953,-0.03134217485785484,1.4880140675188613e-08,8.234651183158803e-09,-4.6507566686671e-09,-1.1637714125711796e-09,5.778737488526531e-09,-9.146958745986922e-10,1.3216288063944148e-09,-0.044102467596530914,0.4437025487422943,7
1107,8.698091171102696,24.182130246422343,-715.4187876636296,355.2728644352682,3,0.05106359347701073,0.007380291819572449,-3.377882862309889e-08,-3.2065536004211026e-08,8.721749544804425e-09,5.683230330788547e-09,-1.558533035961318e-08,5.29451649189383e-10,-2.2582682390748232e-09,-0.024013414978981018,0.4437021017074585,11
1108,9.277434968337918,26.724450207300745,-735.5328335027829,365.85951558794187,3,0.05049591884016991,0.007298244629055262,-3.837771345160945e-08,-3.993324781959018e-08,-7.740164953418116e-09,8.52124770744922e-09,-1.9641937853975833e-08,-1.0148363926987258e-08,-1.232041757504021e-08,-0.023746460676193237,0.4437020421028137,11
1109,11.562810372805211,-6.967637249144286,544.5758553921526,-791.335902360307,2,-0.016193926334381104,-0.031311240047216415,1.9832077313708396e-08,8.153490327345025e-09,2.302565915712762e-09,-1.0949552375905114e-08,1.5212801685038357e-08,-3.979394591624441e-09,9.330785033512257e-09,-0.044058941304683685,0.4437025785446167,8
1110,1.891474479171147,14.42412002294074,-725.7902288479005,226.1470586417402,0,0.051785219460725784,0.0074845897033810616,-3.042848106815654e-08,-1.2771953272761039e-08,3.629608613664459e-08,4.184796953410341e-09,-2.557950118386998e-08,8.876575030569711e-09,-9.289460756178869e-09,-0.024352775886654854,0.44370222091674805,12
1111,5.796442674849967,-11.502108536906919,544.3966438082069,-824.1820026085642,1,-0.01621650718152523,-0.03135491535067558,7.16887482710149e-09,-1.751690320572763e-10,-1.5678875087132838e-08,-3.921500013603918e-09,7.693348180737303e-09,-7.473244245659316e-09,2.9882371577194533e-10,-0.04412039741873741,0.44370245933532715,7
1112,3.646259078652206,19.336632833984456,-749.0831977797991,281.0612369269595,3,0.050662811845541,0.007322364486753941,-3.7611240344403996e-08,-1.3651563435246317e-08,2.061534942754406e-08,4.220440441571327e-09,-3.405125781341667e-08,6.38153130338992e-09,-1.0307950937260557e-08,-0.023824943229556084,0.4437020719051361,11
1113,9.28630091383023,2.049044969928047,512.2448597517624,-728.8116881991716,2,-0.016917696222662926,-0.03271069750189781,6.588827705655831e-09,2.100402740623508e-09,-2.276203225903828e-08,-6.037292443750175e-09,7.013367664399084e-10,-4.989313406866813e-09,5.403787417535e-10,-0.04602815583348274,0.4437025487422943,8
1114,2.761559075187439,17.872042694688687,-704.536583175932,262.3739689939053,3,0.05079958960413933,0.007342138793319464,-1.3721149549894562e-08,-1.6457097018474087e-08,3.191062702967429e-08,4.537404132975986e-11,-1.3451988856161279e-08,4.859823210523473e-09,4.846874901431875e-09,-0.023889275267720222,0.4437023103237152,11
1115,-1.2323733012133384,23.189241789588184,-758.4649082878839,366.4411649486152,0,0.048293087631464005,0.006979868281632662,-2.2753603445835324e-08,-3.386477231970275e-08,6.235444161006853e-09,-3.3807783239581113e-09,-1.18845271401824e-08,-8.47447800822465e-09,-5.070999176126634e-09,-0.02271054871380329,0.4437021017074585,12
1116,-0.5795042837571998,22.167198370449466,-724.1514672658781,328.9660873428396,0,0.04779200255870819,0.006907445844262838,-1.7689277598265107e-08,-3.924746394545764e-08,-1.2186762710086896e-09,-8.09501266019197e-09,-1.488874179500499e-08,-7.502514165480534e-09,-1.1049068326940414e-08,-0.022474903613328934,0.4437021017074585,12
1117,2.1187179619741245,23.379869511632265,-735.7465731175018,392.889705400554,3,0.048241473734378815,0.006972410716116428,-2.7682023784336707e-08,-3.3788786879540567e-08,4.246143436859029e-09,-1.6716385220494345e-10,-1.381783043541418e-08,-3.5451210855796944e-09,-4.5818091543026185e-09,-0.022686278447508812,0.4437021017074585,11
1118,7.733412760134899,1.8688421179641475,618.2570331934629,-769.3149575333368,2,-0.015710335224866867,-0.030376214534044266,1.864644261218018e-08,-3.35305916365769e-09,-1.4428269246025138e-08,-8.523863392895237e-09,1.4654742308550794e-08,-1.2211708977361013e-08,3.1129308020183544e-09,-0.04274323210120201,0.4437025189399719,8
1119,-3.032940626324574,16.550751423430402,-768.7984888562293,268.2307602416315,0,0.051208239048719406,0.007401197217404842,-3.840849416292258e-08,-2.2743090966059754e-08,2.2610718630744486e-08,4.242008078136905e-09,-1.7543476005243974e-08,2.447829272611557e-09,-1.3895109951533868e-08,-0.02408144623041153,0.4437021017074585,12
1120,-2.1264209968199617,20.675167986896557,-781.6030830193176,300.08488470543637,3,0.05062423273921013,0.007316790521144867,-3.406940507488798e-08,-2.5643613454917613e-08,1.3941207299694724e-08,-2.3183599484610795e-09,-2.1148435891404915e-08,1.2772373159108952e-09,-1.0332236399790418e-08,-0.02380680851638317,0.4437021017074585,11
1121,3.176321760993029,16.237590033797712,-743.6387431516074,280.44080996916483,0,0.04929840937256813,0.0071251667104661465,-2.8612616276291192e-08,6.463772184162053e-09,4.8008693909196154e-08,3.96044130823725e-09,-3.869075726470328e-08,2.434429546838146e-08,-2.7333570962184695e-09,-0.023183317855000496,0.4437021315097809,12
1122,13.403580597167398,-6.901599919079022,506.42601277726556,-806.8948544157821,1,-0.01631237380206585,-0.03154030442237854,7.317553674113242e-09,-1.7789313133675932e-08,-4.5878987720016084e-08,-5.966692473435842e-09,-1.0806819883413255e-09,-1.4980665596908693e-08,-1.5564506128384892e-08,-0.04438125714659691,0.44370245933532715,7
1123,4.981865224335644,19.673265649786334,-696.119520752243,302.0883091053047,3,0.04823151230812073,0.006970969494432211,-2.8938346829932016e-08,-2.3647354296940648e-08,1.879557132156151e-08,2.4116721952793796e-09,-8.822040875600123e-09,-1.114557557357898e-09,3.368854306629032e-09,-0.022681590169668198,0.4437020719051361,11
1124,-0.5127310153791675,20.659450485202413,-750.5134234379067,296.7954125503854,3,0.05063999071717262,0.0073190717957913876,-1.8021044212446213e-08,-2.0899337371815818e-08,3.079785315662775e-08,-5.672069480766595e-09,-7.895763154408542e-09,-6.106846139886102e-10,3.7221532522835332e-09,-0.02381422370672226,0.44370225071907043,11
1125,1.3914210499743125,21.368817864966783,-741.9941018544922,299.164191499122,0,0.05116726830601692,0.007395275868475437,-3.5807008913479876e-08,-3.229234479817933e-08,7.784977107405666e-09,2.764670714583417e-09,-1.828140305804027e-08,-4.553931454154281e-09,-1.3743302496038723e-08,-0.024062171578407288,0.4437020719051361,12
1126,11.879360382741371,-6.0303445624400895,528.1917396453689,-779.9540180942716,2,-0.016144314780831337,-0.031215323135256767,4.826130162172149e-09,1.4688505967086485e-09,-1.0430604824307466e-08,-1.0559913832253187e-08,1.4306038131906007e-08,-1.2149023120855418e-08,3.3870761750876e-09,-0.04392396658658981,0.44370242953300476,8
1127,9.056580628045882,1.9368550815288266,517.9953487596383,-731.1337294495079,2,-0.016337260603904724,-0.03158840909600258,1.0923626447834067e-08,-4.326688340938745e-09,-2.650652142222043e-08,-9.689450131133981e-09,5.506120892562194e-09,-9.5837764391149e-09,-4.559398691927896e-11,-0.04444895312190056,0.4437025189399719,8
1128,8.694614141716684,-4.897789952584025,504.04972651336334,-818.7680692551139,1,-0.016249779611825943,-0.031419266015291214,-1.1924619514047663e-08,1.2581568675784638e-08,-9.451259330717221e-09,6.911827110656077e-09,-2.7750950426508325e-09,2.7621427367563456e-09,3.874672804826673e-11,-0.044210948050022125,0.4437023103237152,7
1129,8.06236253135633,-11.228645094362854,547.166839478683,-805.3995944689545,1,-0.015991397202014923,-0.030919663608074188,1.032215735108366e-08,8.480468771665528e-09,-1.7803936103177875e-09,3.415210336754626e-09,1.820212536252086e-09,-3.3464409021632946e-09,8.119302452591626e-10,-0.04350793734192848,0.44370248913764954,7
1130,7.586516577011709,21.336448014793298,-784.0057807591696,291.91405394130544,0,0.050869666039943695,0.007352263201028109,-3.189459363284186e-08,-3.501944512152022e-09,4.060135339045701e-08,3.592535380292361e-09,-3.012221583276187e-08,1.28150707823238e-08,-6.049042156064388e-09,-0.02392222359776497,0.4437021315097809,12
1131,11.375542401132659,2.0398694994082214,522.0970257254694,-721.431917157903,2,-0.015930311754345894,-0.030801549553871155,2.4229485084958924e-09,-3.5973790613041956e-09,-1.8962429848556894e-08,-7.011004554691169e-10,1.25826895569503e-08,1.5882936077460386e-09,3.326838804440513e-09,-0.0433417446911335,0.44370242953300476,8
1132,-0.1784009278289672,16.280013766470983,-763.8429536081838,286.94911825445166,0,0.04989352822303772,0.007211179938167334,-2.9341222784751153e-08,-8.292895259387478e-09,3.3262800513966795e-08,6.429025756204965e-09,-3.0604500267372714e-08,1.2574680852139863e-08,-1.1606339889169703e-08,-0.023463178426027298,0.4437021315097809,12
1133,6.312749806490676,18.932780717936595,-680.7890035588853,274.2397390400106,3,0.052307602018117905,0.007560093887150288,-2.5167738115783322e-08,-2.747261440561033e-08,2.2804874433290934e-08,-8.941218876401535e-10,-1.2273671856632973e-08,8.641007909204745e-09,-1.5220096294399355e-09,-0.024598440155386925,0.44370225071907043,11
1134,2.4405314563278155,15.717410456403254,-713.0425721499093,251.60878086054964,0,0.04945902153849602,0.007148378062993288,-2.5350509247346054e-08,-2.4824879929497e-09,2.9102817933335245e-08,5.034351602262177e-09,-4.6815305410063957e-08,2.4288874911349012e-08,-1.258289650252209e-08,-0.023258840665221214,0.4437021315097809,12
1135,9.057693097745137,17.051821827812283,-813.5039563590293,254.30896641615806,0,0.050162311643362045,0.007250026799738407,-3.2701564123271964e-08,-4.714924450865965e-09,3.779174662099649e-08,-5.345576203907854e-10,-3.0730017641644736e-08,7.266375057213281e-09,-7.050826145160727e-09,-0.02358957566320896,0.4437021017074585,12
1136,3.799303549436962,-7.591915046237826,621.386011395,-829.5811175620689,2,-0.015849681571125984,-0.030645640566945076,1.1563177970685956e-08,1.4844902196387011e-08,8.678989971144802e-09,1.1746775774312823e-09,8.056393774324988e-09,6.416402076325767e-09,5.245398781994481e-09,-0.04312235489487648,0.44370245933532715,8
1137,12.215884953941929,-2.643912304013305,486.2058241219458,-768.4719934351311,2,-0.015823503956198692,-0.03059503249824047,-7.328307738418971e-09,3.3252229858504734e-09,-1.4150823623992892e-08,4.76295003437599e-09,1.0442966491552852e-08,-2.942220467261336e-09,4.9572803639819085e-09,-0.043051138520240784,0.4437022805213928,8
